Production Scheme Code,Line no_,Production Phase,Duration,Qty_ per Area,Output _
STD_PS_4006145,"10,000",GROW,364.00,1.78,0.00
STD_PS_4006145,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006148,"10,000",GROW,364.00,1.78,0.00
STD_PS_4006148,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006149,"10,000",GROW,364.00,1.78,0.00
STD_PS_4006149,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006151,"10,000",GROW,364.00,1.78,0.00
STD_PS_4006151,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006152,"10,000",GROW,364.00,1.78,0.00
STD_PS_4006152,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006154,"10,000",GROW,364.00,1.78,0.00
STD_PS_4006154,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006157,"10,000",GROW,728.00,0.45,0.00
STD_PS_4006157,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006159,"10,000",GROW,196.00,0.45,0.00
STD_PS_4006159,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006160,"10,000",GROW,196.00,0.45,0.00
STD_PS_4006160,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006164,"10,000",GROW,245.00,0.36,0.00
STD_PS_4006164,"20,000",INVENTORY,7.00,0.36,100.00
STD_PS_4006168,"10,000",GROW,266.00,0.64,0.00
STD_PS_4006168,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006169,"10,000",GROW,266.00,0.64,0.00
STD_PS_4006169,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006170,"10,000",GROW,728.00,1.78,0.00
STD_PS_4006170,"20,000",SPACE,0.00,0.00,0.00
STD_PS_4006170,"30,000",INVENTORY,7.00,0.00,100.00
STD_PS_4006171,"10,000",GROW,728.00,1.78,0.00
STD_PS_4006171,"20,000",SPACE,0.00,0.00,0.00
STD_PS_4006171,"30,000",INVENTORY,7.00,0.00,100.00
STD_PS_4006173,"10,000",GROW,728.00,1.78,0.00
STD_PS_4006173,"20,000",SPACE,0.00,0.00,0.00
STD_PS_4006173,"30,000",INVENTORY,7.00,0.00,100.00
STD_PS_4006176,"10,000",GROW,336.00,0.44,0.00
STD_PS_4006176,"20,000",SPACE,0.00,0.00,0.00
STD_PS_4006176,"30,000",INVENTORY,7.00,0.00,100.00
STD_PS_4006177,"10,000",GROW,336.00,0.64,0.00
STD_PS_4006177,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006180,"10,000",GROW,210.00,0.45,0.00
STD_PS_4006180,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006181,"10,000",GROW,238.00,0.45,0.00
STD_PS_4006181,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006182,"10,000",GROW,210.00,0.45,0.00
STD_PS_4006182,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006184,"10,000",GROW,35.00,0.44,0.00
STD_PS_4006184,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006185,"10,000",GROW,35.00,0.44,0.00
STD_PS_4006185,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006186,"10,000",GROW,35.00,0.44,0.00
STD_PS_4006186,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006187,"10,000",GROW,35.00,0.44,0.00
STD_PS_4006187,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006188,"10,000",GROW,35.00,0.44,0.00
STD_PS_4006188,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006193,"10,000",GROW,56.00,1.78,0.00
STD_PS_4006193,"20,000",SPACE,21.00,0.64,0.00
STD_PS_4006193,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006194,"10,000",GROW,56.00,1.78,0.00
STD_PS_4006194,"20,000",SPACE,21.00,0.64,0.00
STD_PS_4006194,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006195,"10,000",GROW,56.00,1.78,0.00
STD_PS_4006195,"20,000",SPACE,21.00,0.64,0.00
STD_PS_4006195,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006196,"10,000",GROW,56.00,1.78,0.00
STD_PS_4006196,"20,000",SPACE,21.00,0.64,0.00
STD_PS_4006196,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006199,"10,000",GROW,175.00,0.64,0.00
STD_PS_4006199,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006204,"10,000",GROW,175.00,0.64,0.00
STD_PS_4006204,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006214,"10,000",GROW,161.00,0.64,0.00
STD_PS_4006214,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006215,"10,000",GROW,161.00,0.64,0.00
STD_PS_4006215,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006216,"10,000",GROW,161.00,0.64,0.00
STD_PS_4006216,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006217,"10,000",GROW,210.00,0.64,0.00
STD_PS_4006217,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006218,"10,000",GROW,70.00,0.45,0.00
STD_PS_4006218,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006219,"10,000",GROW,161.00,0.64,0.00
STD_PS_4006219,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006220,"10,000",GROW,161.00,0.64,0.00
STD_PS_4006220,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006233,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006233,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006234,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006234,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006236,"10,000",GROW,224.00,1.78,0.00
STD_PS_4006236,"20,000",SPACE,49.00,0.64,0.00
STD_PS_4006236,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006237,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006237,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006238,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006238,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006239,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006239,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006240,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006240,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006241,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006241,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006242,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006242,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006244,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006244,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006245,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006245,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006246,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006246,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006247,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006247,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006248,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006248,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006249,"10,000",GROW,266.00,1.78,0.00
STD_PS_4006249,"20,000",SPACE,315.00,0.45,0.00
STD_PS_4006249,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006250,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006250,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006251,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006251,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006252,"10,000",GROW,147.00,1.78,0.00
STD_PS_4006252,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006253,"10,000",GROW,217.00,0.44,0.00
STD_PS_4006253,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006254,"10,000",GROW,217.00,0.44,0.00
STD_PS_4006254,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006255,"10,000",GROW,217.00,0.45,0.00
STD_PS_4006255,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006256,"10,000",GROW,217.00,0.45,0.00
STD_PS_4006256,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006257,"10,000",GROW,217.00,0.44,0.00
STD_PS_4006257,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006260,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006260,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006261,"10,000",GROW,308.00,1.78,0.00
STD_PS_4006261,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006262,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006262,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006263,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006263,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006265,"10,000",GROW,308.00,1.78,0.00
STD_PS_4006265,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006266,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006266,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006267,"10,000",GROW,308.00,1.78,0.00
STD_PS_4006267,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006268,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006268,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006269,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006269,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006270,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006270,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006271,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006271,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006272,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006272,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006273,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006273,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006274,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006274,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006275,"10,000",GROW,189.00,1.78,0.00
STD_PS_4006275,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006301,"10,000",GROW,259.00,1.19,0.00
STD_PS_4006301,"20,000",SPACE,175.00,0.44,0.00
STD_PS_4006301,"30,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006305,"10,000",GROW,364.00,2.25,0.00
STD_PS_4006305,"20,000",INVENTORY,7.00,2.25,100.00
STD_PS_4006307,"10,000",GROW,56.00,0.64,0.00
STD_PS_4006307,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006313,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006313,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006314,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006314,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006315,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006315,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006317,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006317,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006318,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006318,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006323,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006323,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006324,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006324,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006325,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006325,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006327,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006327,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006328,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006328,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006334,"10,000",GROW,210.00,0.45,0.00
STD_PS_4006334,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006335,"10,000",GROW,210.00,0.45,0.00
STD_PS_4006335,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006336,"10,000",GROW,133.00,1.78,0.00
STD_PS_4006336,"20,000",SPACE,119.00,0.45,0.00
STD_PS_4006336,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006337,"10,000",GROW,210.00,0.45,0.00
STD_PS_4006337,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006338,"10,000",GROW,210.00,0.45,0.00
STD_PS_4006338,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006339,"10,000",GROW,175.00,0.44,0.00
STD_PS_4006339,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006340,"10,000",GROW,175.00,0.45,0.00
STD_PS_4006340,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006341,"10,000",GROW,175.00,0.45,0.00
STD_PS_4006341,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006342,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006342,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006343,"10,000",GROW,175.00,0.45,0.00
STD_PS_4006343,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006346,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006346,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006347,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006347,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006348,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006348,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006349,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006349,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006350,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006350,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006351,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006351,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006352,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006352,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006353,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006353,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006354,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006354,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006355,"10,000",GROW,168.00,0.45,0.00
STD_PS_4006355,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006356,"10,000",GROW,168.00,0.45,0.00
STD_PS_4006356,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006357,"10,000",GROW,168.00,0.45,0.00
STD_PS_4006357,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006358,"10,000",GROW,203.00,0.45,0.00
STD_PS_4006358,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006359,"10,000",GROW,168.00,1.78,0.00
STD_PS_4006359,"20,000",SPACE,70.00,0.44,0.00
STD_PS_4006359,"30,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006362,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006362,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006363,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006363,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006364,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006364,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006365,"10,000",GROW,140.00,0.25,0.00
STD_PS_4006365,"20,000",INVENTORY,7.00,0.25,100.00
STD_PS_4006366,"10,000",GROW,224.00,0.44,0.00
STD_PS_4006366,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006367,"10,000",GROW,224.00,0.44,0.00
STD_PS_4006367,"20,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006368,"10,000",GROW,364.00,0.56,0.00
STD_PS_4006368,"20,000",INVENTORY,7.00,0.56,100.00
STD_PS_4006371,"10,000",GROW,63.00,0.45,0.00
STD_PS_4006371,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006372,"10,000",GROW,63.00,0.45,0.00
STD_PS_4006372,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006373,"10,000",GROW,63.00,0.45,0.00
STD_PS_4006373,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006376,"10,000",GROW,168.00,1.78,0.00
STD_PS_4006376,"20,000",SPACE,70.00,0.44,0.00
STD_PS_4006376,"30,000",INVENTORY,7.00,0.44,100.00
STD_PS_4006378,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006378,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006380,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006380,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006381,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006381,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006382,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006382,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006383,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006383,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006386,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006386,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006387,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006387,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006388,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006388,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006389,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006389,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006393,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006393,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006394,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006394,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006395,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006395,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006396,"10,000",GROW,420.00,1.78,0.00
STD_PS_4006396,"20,000",INVENTORY,7.00,1.78,100.00
STD_PS_4006398,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006398,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006399,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006399,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006400,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006400,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006401,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006401,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006402,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006402,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006403,"10,000",GROW,56.00,0.45,0.00
STD_PS_4006403,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006404,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006404,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006405,"10,000",GROW,56.00,0.45,0.00
STD_PS_4006405,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006406,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006406,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006408,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006408,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006409,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006409,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006410,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006410,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006411,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006411,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006412,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006412,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006413,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006413,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006414,"10,000",GROW,105.00,0.64,0.00
STD_PS_4006414,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006415,"10,000",GROW,546.00,1.19,0.00
STD_PS_4006415,"20,000",SPACE,350.00,0.45,0.00
STD_PS_4006415,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006416,"10,000",GROW,546.00,1.19,0.00
STD_PS_4006416,"20,000",SPACE,350.00,0.45,0.00
STD_PS_4006416,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006417,"10,000",GROW,546.00,1.19,0.00
STD_PS_4006417,"20,000",SPACE,350.00,0.45,0.00
STD_PS_4006417,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006420,"10,000",GROW,49.00,0.45,0.00
STD_PS_4006420,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006438,"10,000",GROW,420.00,1.00,0.00
STD_PS_4006438,"20,000",INVENTORY,7.00,1.00,100.00
STD_PS_4006441,"10,000",GROW,672.00,0.33,0.00
STD_PS_4006441,"20,000",INVENTORY,7.00,0.33,100.00
STD_PS_4006442,"10,000",GROW,672.00,0.33,0.00
STD_PS_4006442,"20,000",INVENTORY,7.00,0.33,100.00
STD_PS_4006443,"10,000",GROW,672.00,0.33,0.00
STD_PS_4006443,"20,000",INVENTORY,7.00,0.33,100.00
STD_PS_4006446,"10,000",GROW,672.00,0.33,0.00
STD_PS_4006446,"20,000",INVENTORY,7.00,0.33,100.00
STD_PS_4006447,"10,000",GROW,672.00,0.33,0.00
STD_PS_4006447,"20,000",INVENTORY,7.00,0.33,100.00
STD_PS_4006449,"10,000",GROW,238.00,1.78,0.00
STD_PS_4006449,"20,000",SPACE,42.00,0.64,0.00
STD_PS_4006449,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006450,"10,000",GROW,364.00,1.19,0.00
STD_PS_4006450,"20,000",SPACE,224.00,0.45,0.00
STD_PS_4006450,"30,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006452,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006452,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006454,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006454,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006456,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006456,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006457,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006457,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006458,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006458,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006459,"10,000",GROW,364.00,0.45,0.00
STD_PS_4006459,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006461,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006461,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006462,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006462,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006471,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006471,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006472,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006472,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006474,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006474,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006475,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006475,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006476,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006476,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006477,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006477,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006478,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006478,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006479,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006479,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006480,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006480,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006482,"10,000",GROW,364.00,0.45,0.00
STD_PS_4006482,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006484,"10,000",GROW,252.00,0.45,0.00
STD_PS_4006484,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006486,"10,000",GROW,224.00,0.45,0.00
STD_PS_4006486,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006487,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006487,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006489,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006489,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006498,"10,000",GROW,84.00,0.45,0.00
STD_PS_4006498,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006505,"10,000",GROW,140.00,0.45,0.00
STD_PS_4006505,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006506,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006506,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006515,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006515,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006516,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006516,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006525,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006525,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006528,"10,000",GROW,84.00,0.45,0.00
STD_PS_4006528,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006529,"10,000",GROW,84.00,0.45,0.00
STD_PS_4006529,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006530,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006530,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006531,"10,000",GROW,126.00,0.64,0.00
STD_PS_4006531,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006532,"10,000",GROW,84.00,0.45,0.00
STD_PS_4006532,"20,000",INVENTORY,7.00,0.45,100.00
STD_PS_4006533,"10,000",GROW,84.00,1.78,0.00
STD_PS_4006533,"20,000",SPACE,42.00,0.64,0.00
STD_PS_4006533,"30,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006534,"10,000",GROW,70.00,0.64,0.00
STD_PS_4006534,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006535,"10,000",GROW,70.00,0.64,0.00
STD_PS_4006535,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006536,"10,000",GROW,217.00,0.64,0.00
STD_PS_4006536,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006537,"10,000",GROW,217.00,0.64,0.00
STD_PS_4006537,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006538,"10,000",GROW,217.00,0.64,0.00
STD_PS_4006538,"20,000",INVENTORY,7.00,0.64,100.00
STD_PS_4006539,"10,000",GROW,231.00,0.45,0.00
